11,1.1105,1.3350,-1.7298,0.6266,0.1399,0.7114,0.7837,-1.8447
12,-0.4743,-0.9357,0.6248,-1.0202,0.7619,-0.2323,-0.0200,0.5257
13,0.4231,1.3048,-0.5921,0.6547,0.6815,1.0697,0.6645,-1.3752
14,-1.1172,-0.8731,-0.3562,-1.0781,-0.2716,-0.8787,0.1449,0.2549
15,-1.0045,0.2500,-0.2602,-0.7428,-0.3407,-0.2075,-0.7386,-0.8336
16,1.9607,-0.7825,-1.1202,0.2364,2.1437,-0.7402,-1.0295,0.9844
17,-1.4983,-0.9277,0.6833,-0.5652,-0.2521,-0.5674,-0.5568,-0.5586
18,0.4941,0.1841,-0.3857,0.2112,0.1329,-0.4866,0.0977,0.7748
19,0.7552,2.0605,0.0200,-1.2937,0.9234,2.2604,-0.8036,-1.2085
20,0.9414,-0.6191,-0.8639,0.4645,0.9632,-0.8939,-0.4974,1.1481
21,-0.0223,-1.4763,-0.0744,0.1487,0.4106,-1.4473,-0.2656,0.7562
22,0.5198,-0.7281,-0.2579,0.2443,0.3539,-0.1993,-0.1651,-0.1874
23,-0.5530,0.5599,0.5368,0.1255,0.0913,0.7109,0.4918,-0.2708
24,-0.6491,0.2871,-0.1258,0.1125,-1.2780,-0.3363,0.1640,0.0023
25,-0.7943,0.0329,-0.2875,-0.7790,0.0579,-0.5524,-0.3764,0.2721
26,1.9775,1.0661,-0.7262,-0.3094,1.5680,0.4688,-1.1926,0.1120
27,-0.6627,1.5841,-0.4500,-0.2520,-0.5121,0.7762,-0.3938,0.3448
28,-0.8438,-0.2017,0.0481,0.5937,-1.1398,-0.5989,0.5496,0.5094
29,-0.8511,-0.1825,-0.1015,-0.7293,-0.1971,-0.7204,-0.4378,0.2627
30,-0.0392,-1.4007,-0.1507,1.6042,-0.8458,-1.1015,1.4106,1.2305
31,-0.7241,-0.1806,0.7694,0.0061,-0.7647,0.5322,0.8411,-0.7259
32,-0.2184,2.7117,-0.8684,-0.7563,-0.1220,1.5250,-1.0761,0.0525
33,-0.3872,0.7044,0.4042,-0.0663,-0.0460,0.6188,0.5975,-0.2471
34,-0.8148,1.4449,0.4605,0.0440,-1.3115,1.4336,0.3485,-0.4678
35,1.0534,-0.1839,-0.7313,0.8728,0.4632,-0.5441,-0.0232,1.2720
36,-0.5256,-0.1765,0.3188,-0.1474,-0.2251,0.5214,-0.0486,-0.7908
37,-2.9382,-0.5302,1.1056,0.1340,-2.6216,-0.1406,1.2293,-0.4225
38,1.6706,0.9450,-1.2242,0.3089,1.0773,-0.2315,-0.5243,1.4135
39,-0.2878,-1.0622,-0.2098,0.4228,0.0056,-1.5782,0.2904,1.1224
40,-0.7896,0.3005,0.0276,-1.2688,0.2246,0.0894,-0.9760,-0.6838
41,0.1469,0.6309,-0.9553,-0.5435,0.7845,-0.2968,-1.3185,0.6428
42,-1.3960,-1.3315,-0.0084,0.0603,-0.6833,-0.9486,0.1287,0.2583
43,-1.6652,0.5915,0.7279,-0.2050,-1.0850,1.0949,0.2338,-1.0610
44,-2.1132,1.3085,1.6646,-0.8687,-1.9444,1.6809,0.5406,-1.6255
45,0.6771,0.1918,0.4748,-0.9981,1.3202,0.6302,-0.7356,-0.3960
46,0.8740,-2.2041,-0.3266,1.8535,0.2218,-1.4386,0.8934,1.3446
47,-1.0185,-2.3732,0.3848,0.7799,-0.1221,-1.7513,0.4773,0.8317
48,-1.4375,-0.2931,1.0264,0.2965,-1.2634,-0.5228,1.4372,0.1926
49,0.6716,-1.6771,0.3983,0.2182,0.7028,-0.9224,0.3562,-0.0979
50,-1.7708,-1.0157,1.2077,-0.4673,-1.2019,0.0611,0.5764,-1.1112
51,0.3312,0.8161,-0.2332,0.3514,-0.7189,0.7754,0.4514,0.1736
52,0.0303,0.3395,-0.4292,0.2398,0.1152,-0.5503,-0.2247,1.0147
53,-1.7312,0.9166,1.0041,-0.0647,-2.1827,1.0085,1.2663,-0.9651
54,1.8141,0.5630,-0.6713,0.0596,1.4344,0.2910,-1.0619,0.9229
55,1.0876,-1.4763,0.2805,0.3712,0.8619,-0.8693,-0.0963,-0.0424
56,0.7345,1.5996,-0.4098,-0.0448,0.6282,0.6137,-0.6618,0.6843
57,-1.7585,0.9064,0.2308,-1.3127,-0.7330,0.4997,-0.4636,-1.2961
58,-1.6898,0.6010,0.8826,-0.2846,-1.0945,0.7623,0.1797,-0.7341
59,1.1896,-0.2843,-0.4487,0.4762,1.0427,-0.2390,-0.1672,1.1241
60,0.9659,-1.9763,-0.7422,0.5734,1.1554,-1.9543,-0.0051,1.2939
61,0.7547,0.4602,-0.9422,-0.6373,0.6607,-0.0828,-0.8019,0.5287
62,0.3056,-0.4223,-0.1709,0.6335,0.6514,-0.4619,0.5078,0.9019
63,-0.6437,0.1138,0.2926,-0.4943,-0.2141,-0.0234,-0.1132,-0.1332
64,0.3962,-2.4932,0.0563,0.3667,0.6200,-1.9124,-0.0578,0.4403
65,-0.0479,2.6923,-0.6720,-1.0406,0.0823,1.5062,-0.9054,0.0626
66,-0.6447,0.1952,-0.0473,0.2820,-0.7649,0.3107,0.2278,-0.3577
67,0.1148,-1.0112,0.3897,0.9984,-0.0279,-0.4091,0.8649,0.1430
68,0.2444,1.2638,-0.2592,-0.4002,0.0438,0.7447,-0.2390,-0.2816
69,0.2632,-1.6383,-0.0425,0.2276,1.1233,-0.8006,-0.5934,0.2619
70,2.8756,0.4442,-1.2711,-0.2763,2.3985,0.5046,-1.4262,0.4018
71,-0.7080,1.6180,-0.3253,-0.9878,0.0253,0.9857,-1.2954,-0.9117
72,-1.8364,-1.1757,0.7559,0.2717,-1.2611,-0.6058,1.1341,-0.3210
73,-0.1587,-2.7464,0.8317,0.6001,0.0205,-1.5245,1.2484,-0.0466
74,2.0600,-1.2534,-0.4457,1.4842,0.8519,-0.5233,0.5272,1.2112
75,2.1836,1.5344,-0.7719,-0.4795,1.2516,1.3560,-1.0348,-0.5398
76,-0.2078,-0.0414,-0.4253,0.0705,-0.1573,-0.3596,-0.5231,0.0892
77,-2.8744,-0.0581,1.8078,-0.3760,-2.1002,0.3282,0.9613,-1.6290
78,-1.8962,-1.2301,1.0768,0.0884,-0.9852,-0.8571,0.3570,-0.4776
79,-1.1402,1.6718,-0.0197,0.0592,-1.1710,0.9712,0.2180,0.0439
80,1.2309,-0.2856,-0.8798,1.0816,0.2977,-0.4437,0.0897,1.4725
81,0.3530,-1.3162,-0.2100,-0.0476,0.9061,-0.7839,-0.1608,0.3660
82,0.2499,0.8328,0.2595,-0.3697,0.2313,1.6018,-0.3641,-0.9479
83,2.3547,-0.7248,-0.0193,0.7109,1.2397,0.1559,0.0846,0.0362
84,-0.5784,-0.4007,0.5394,0.2442,-0.4542,-0.5644,0.7428,-0.7217
85,-0.3172,0.6414,0.1143,-0.0864,-0.2165,-0.0079,0.0412,0.2691
86,0.2699,0.4450,-1.2002,-0.3823,0.5465,-0.2653,-1.1763,0.8044
87,2.1059,0.7040,-0.4392,-0.6151,2.1446,0.8609,-1.0587,-0.4133
88,-1.3479,0.5776,-0.1513,-0.6875,-0.8878,0.3355,-0.6174,-0.5615
89,-1.2253,-0.1710,0.7328,-0.4885,-0.1171,-0.4086,-0.1559,-0.5149
90,1.0389,1.5369,-0.9598,-0.7790,1.0681,1.1910,-1.3759,0.0952
91,-1.4264,-1.9054,1.2512,0.5501,-0.4169,-0.9394,1.2335,-0.7061
92,0.0589,-2.4989,0.4299,0.8498,0.2090,-1.2769,1.1601,-0.0514
93,3.1758,-0.1063,-1.3610,0.3733,1.9150,-0.1763,-1.0045,1.4851
94,1.7800,-0.8562,-0.3831,0.3002,1.4689,-0.5586,-0.2345,0.5433
95,1.8601,-1.2460,-1.4949,0.7361,1.7394,-1.5736,-0.7938,1.9507
96,-1.2643,1.6897,0.1783,-0.8863,-0.8960,1.5487,-0.2058,-0.9957
97,0.0516,0.7758,0.3080,0.0749,0.3555,0.9086,-0.2703,-0.1642
98,0.7635,1.7426,-0.3993,-0.3612,0.3859,1.5738,-0.6127,-0.1438
99,2.0937,1.6117,-0.8511,-0.6662,1.5512,1.2937,-1.0850,-0.5466
100,-0.5402,-0.1167,0.1651,-0.4002,-0.3816,-0.0033,-0.3134,-0.2205
101,0.3225,0.2405,0.8446,-0.0436,-0.0302,0.4097,0.7784,-0.2556
102,0.8452,0.4706,-0.2606,-0.1956,0.0793,0.2334,0.0890,-0.4304
103,-0.6452,-0.1424,-0.0401,-1.2202,0.1377,0.1825,-0.8947,-0.7471
104,0.5977,0.3728,0.1124,-0.7831,1.1938,0.4520,-0.7866,-0.5148
105,-0.4211,1.7595,-0.0495,-0.9432,-0.3224,1.4764,-0.8718,-0.7118
106,-0.0505,1.3188,-0.4225,-0.7362,-0.3872,-0.0385,-0.7020,0.1861
